Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
2019-07-19,166.4044647216797,86.40824127197266,64.72053527832031,260.47000122070307,191.49264526367188,44.845062255859375,306.8699951171875,32.509998321533196,155.82643127441406,16.659400939941403,53.7214241027832,68.09141540527344,219.5688018798828,83.44999694824219,62.45376968383789,72.91813659667969,137.85235595703122,120.8000030517578,281.20999145507807,106.42493438720705
2019-07-22,168.36146545410156,86.98106384277344,64.21061706542969,263.97000122070307,191.99624633789062,45.27225112915039,308.54998779296875,32.84999847412109,157.7825927734375,16.504610061645508,53.780029296875,68.47795867919922,221.0160980224609,82.66000366210938,61.84388732910156,71.65502166748047,137.18049621582028,122.31999969482422,274.47000122070307,106.85028076171876
2019-07-23,171.13795471191406,87.64277648925781,63.9556770324707,264.67001342773443,192.01600646972656,45.61996459960938,307.8800048828125,33.490001678466804,156.53143310546875,16.282096862792972,53.907005310058594,69.27088165283203,223.8031311035156,83.19999694824219,64.03749084472656,73.02584838867188,138.64100646972656,122.41999816894531,272.95999145507807,107.6515121459961
2019-07-24,172.96963500976562,87.49462890625,63.700721740722656,275.94000244140625,192.0258636474609,46.55382537841797,310.2699890136719,34.110000610351555,157.38539123535156,16.320796966552734,52.66653060913086,68.963623046875,219.8915100097656,83.41999816894531,64.49981689453125,73.9560546875,139.0986328125,120.97000122070312,275.16000366210943,107.0481185913086
2019-07-25,171.72601318359375,86.91192626953125,62.94530868530274,272.20999145507807,192.5195770263672,46.88166427612305,308.7300109863281,33.669998168945305,148.9749755859375,16.359493255615234,52.52001953125,69.23123168945311,222.61985778808597,82.69999694824219,62.81772994995117,73.05521392822266,139.29338073730472,118.02999877929688,200.8999938964844,103.67504119873048
2019-07-26,167.72520446777344,86.66502380371094,63.98401260375977,272.66000366210943,194.45494079589844,47.67644119262695,311.2699890136719,34.02000045776367,151.54673767089844,16.38851547241211,52.63722610473633,68.88433837890625,225.45579528808597,83.91999816894531,63.86042404174805,73.02584838867188,139.682861328125,114.62999725341795,198.83999633789062,104.12017059326172
2019-07-29,170.4052734375,87.45513153076172,63.436317443847656,275.92999267578125,194.8696594238281,48.1334342956543,307.2200012207031,33.47999954223633,151.96380615234375,16.504610061645508,51.72884368896485,69.74662780761719,226.08164978027344,83.5199966430664,62.92593765258789,71.56689453125,140.35469055175778,112.36000061035156,196.0500030517578,102.57706451416016
2019-07-30,171.24398803710938,87.21810150146484,63.436317443847656,279.23001098632807,193.1910400390625,47.97447967529297,303.6400146484375,33.86999893188477,150.73252868652344,16.591678619384766,51.65071105957031,69.52857971191406,226.6879425048828,84.02999877929688,62.96528625488281,72.0662612915039,144.12278747558594,114.4499969482422,203.25,103.1408920288086
2019-07-31,168.43861389160156,86.02305603027344,62.90753173828125,278.5599975585937,190.1596221923828,48.42154312133789,298.8599853515625,30.45000076293945,149.5806884765625,16.373722076416016,51.41628646850586,68.79512786865234,223.2261657714844,88.12999725341797,62.325889587402344,71.43960571289062,142.50648498535156,113.29000091552734,209.0800018310547,102.4188003540039
2019-08-01,167.12750244140625,85.01567840576172,62.13322448730469,204.8699951171875,191.7197570800781,49.86206436157226,298.44000244140625,29.86000061035156,148.8955078125,16.871076583862305,51.09395980834961,68.59689331054689,221.3681488037109,90.11000061035156,62.10947799682617,68.13982391357422,141.7080841064453,114.91000366210938,202.3500061035156,101.37027740478516
